geometry,time_period,khw_without_lom,khw_with_lom,kwh_delta,ts_file_path
POINT (-89.4065737583436 39.32706135717438),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32706135717438_-89.4065737583436.csv
POINT (-89.4060995999747 39.32706135717438),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32706135717438_-89.4060995999747.csv
POINT (-89.40562544160581 39.32706135717438),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32706135717438_-89.4056254416058.csv
POINT (-89.4051512832369 39.32706135717438),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32706135717438_-89.4051512832369.csv
POINT (-89.40467712486802 39.32706135717438),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32706135717438_-89.40467712486802.csv
POINT (-89.40420296649911 39.32706135717438),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32706135717438_-89.40420296649911.csv
POINT (-89.40372880813023 39.32706135717438),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32706135717438_-89.40372880813023.csv
POINT (-89.40325464976132 39.32706135717438),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,9007.133989481481,-106.13960759505062,../output/heatmap-180/39.32706135717438_-89.40325464976132.csv
POINT (-89.40278049139243 39.32706135717438),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,9014.995559576306,-114.00117768987548,../output/heatmap-180/39.32706135717438_-89.40278049139243.csv
POINT (-89.40230633302353 39.32706135717438),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,9147.013649429879,-246.01926754344822,../output/heatmap-180/39.32706135717438_-89.40230633302353.csv
POINT (-89.40183217465464 39.32706135717438),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,9069.00934160371,-168.01495971728036,../output/heatmap-180/39.32706135717438_-89.40183217465464.csv
POINT (-89.40135801628574 39.32706135717438),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,9092.52787515951,-191.53349327308024,../output/heatmap-180/39.32706135717438_-89.40135801628574.csv
POINT (-89.40088385791685 39.32706135717438),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8968.684448115582,-67.69006622915185,../output/heatmap-180/39.32706135717438_-89.40088385791685.csv
POINT (-89.40040969954795 39.32706135717438),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32706135717438_-89.40040969954795.csv
POINT (-89.39993554117906 39.32706135717438),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32706135717438_-89.39993554117906.csv
POINT (-89.39946138281016 39.32706135717438),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32706135717438_-89.39946138281016.csv
POINT (-89.39898722444127 39.32706135717438),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32706135717438_-89.39898722444127.csv
POINT (-89.39851306607237 39.32706135717438),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32706135717438_-89.39851306607237.csv
POINT (-89.39803890770348 39.32706135717438),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32706135717438_-89.39803890770348.csv
POINT (-89.39756474933458 39.32706135717438),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32706135717438_-89.39756474933458.csv
POINT (-89.4065737583436 39.32753551554327),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.327535515543275_-89.4065737583436.csv
POINT (-89.4060995999747 39.32753551554327),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.327535515543275_-89.4060995999747.csv
POINT (-89.40562544160581 39.32753551554327),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.327535515543275_-89.4056254416058.csv
POINT (-89.4051512832369 39.32753551554327),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.327535515543275_-89.4051512832369.csv
POINT (-89.40467712486802 39.32753551554327),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.327535515543275_-89.40467712486802.csv
POINT (-89.40420296649911 39.32753551554327),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.327535515543275_-89.40420296649911.csv
POINT (-89.40372880813023 39.32753551554327),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,9197.378318844061,-296.3839369576308,../output/heatmap-180/39.327535515543275_-89.40372880813023.csv
POINT (-89.40325464976132 39.32753551554327),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,9274.743257700697,-373.7488758142663,../output/heatmap-180/39.327535515543275_-89.40325464976132.csv
POINT (-89.40278049139243 39.32753551554327),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,9091.582920030225,-190.58853814379472,../output/heatmap-180/39.327535515543275_-89.40278049139243.csv
POINT (-89.40230633302353 39.32753551554327),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,9093.359211956578,-192.36483007014795,../output/heatmap-180/39.327535515543275_-89.40230633302353.csv
POINT (-89.40183217465464 39.32753551554327),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,9338.901227535931,-437.9068456495006,../output/heatmap-180/39.327535515543275_-89.40183217465464.csv
POINT (-89.40135801628574 39.32753551554327),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,9787.654084599595,-886.6597027131647,../output/heatmap-180/39.327535515543275_-89.40135801628574.csv
POINT (-89.40088385791685 39.32753551554327),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,10061.13208783868,-1160.1377059522492,../output/heatmap-180/39.327535515543275_-89.40088385791685.csv
POINT (-89.40040969954795 39.32753551554327),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8954.467745912838,-53.47336402640758,../output/heatmap-180/39.327535515543275_-89.40040969954795.csv
POINT (-89.39993554117906 39.32753551554327),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.327535515543275_-89.39993554117906.csv
POINT (-89.39946138281016 39.32753551554327),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.327535515543275_-89.39946138281016.csv
POINT (-89.39898722444127 39.32753551554327),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.327535515543275_-89.39898722444127.csv
POINT (-89.39851306607237 39.32753551554327),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.327535515543275_-89.39851306607237.csv
POINT (-89.39803890770348 39.32753551554327),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.327535515543275_-89.39803890770348.csv
POINT (-89.39756474933458 39.32753551554327),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.327535515543275_-89.39756474933458.csv
POINT (-89.4065737583436 39.32800967391217),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32800967391217_-89.4065737583436.csv
POINT (-89.4060995999747 39.32800967391217),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32800967391217_-89.4060995999747.csv
POINT (-89.40562544160581 39.32800967391217),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32800967391217_-89.4056254416058.csv
POINT (-89.4051512832369 39.32800967391217),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32800967391217_-89.4051512832369.csv
POINT (-89.40467712486802 39.32800967391217),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32800967391217_-89.40467712486802.csv
POINT (-89.40420296649911 39.32800967391217),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32800967391217_-89.40420296649911.csv
POINT (-89.40372880813023 39.32800967391217),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,9128.014580843363,-227.0201989569323,../output/heatmap-180/39.32800967391217_-89.40372880813023.csv
POINT (-89.40325464976132 39.32800967391217),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,9091.92430324418,-190.92992135774875,../output/heatmap-180/39.32800967391217_-89.40325464976132.csv
POINT (-89.40278049139243 39.32800967391217),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,9058.040935933,-157.04655404657024,../output/heatmap-180/39.32800967391217_-89.40278049139243.csv
POINT (-89.40230633302353 39.32800967391217),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8981.910132193398,-80.91575030696731,../output/heatmap-180/39.32800967391217_-89.40230633302353.csv
POINT (-89.40183217465464 39.32800967391217),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,9212.74941007642,-311.7550281899894,../output/heatmap-180/39.32800967391217_-89.40183217465464.csv
POINT (-89.40135801628574 39.32800967391217),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,9437.141917013912,-536.1475351274821,../output/heatmap-180/39.32800967391217_-89.40135801628574.csv
POINT (-89.40088385791685 39.32800967391217),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,9716.504778625935,-815.5103967395044,../output/heatmap-180/39.32800967391217_-89.40088385791685.csv
POINT (-89.40040969954795 39.32800967391217),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8948.054574833808,-47.0601929473778,../output/heatmap-180/39.32800967391217_-89.40040969954795.csv
POINT (-89.39993554117906 39.32800967391217),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32800967391217_-89.39993554117906.csv
POINT (-89.39946138281016 39.32800967391217),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32800967391217_-89.39946138281016.csv
POINT (-89.39898722444127 39.32800967391217),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32800967391217_-89.39898722444127.csv
POINT (-89.39851306607237 39.32800967391217),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32800967391217_-89.39851306607237.csv
POINT (-89.39803890770348 39.32800967391217),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32800967391217_-89.39803890770348.csv
POINT (-89.39756474933458 39.32800967391217),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32800967391217_-89.39756474933458.csv
POINT (-89.4065737583436 39.32848383228106),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32848383228106_-89.4065737583436.csv
POINT (-89.4060995999747 39.32848383228106),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32848383228106_-89.4060995999747.csv
POINT (-89.40562544160581 39.32848383228106),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32848383228106_-89.4056254416058.csv
POINT (-89.4051512832369 39.32848383228106),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32848383228106_-89.4051512832369.csv
POINT (-89.40467712486802 39.32848383228106),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32848383228106_-89.40467712486802.csv
POINT (-89.40420296649911 39.32848383228106),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32848383228106_-89.40420296649911.csv
POINT (-89.40372880813023 39.32848383228106),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,9534.060372845997,-633.065990959567,../output/heatmap-180/39.32848383228106_-89.40372880813023.csv
POINT (-89.40325464976132 39.32848383228106),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,9362.098415778084,-461.10403389165367,../output/heatmap-180/39.32848383228106_-89.40325464976132.csv
POINT (-89.40278049139243 39.32848383228106),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,9154.292709619775,-253.2983277333442,../output/heatmap-180/39.32848383228106_-89.40278049139243.csv
POINT (-89.40230633302353 39.32848383228106),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,9259.78203992253,-358.78765803609895,../output/heatmap-180/39.32848383228106_-89.40230633302353.csv
POINT (-89.40183217465464 39.32848383228106),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,9286.944662439615,-385.9502805531847,../output/heatmap-180/39.32848383228106_-89.40183217465464.csv
POINT (-89.40135801628574 39.32848383228106),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,9851.15671002203,-950.1623281356005,../output/heatmap-180/39.32848383228106_-89.40135801628574.csv
POINT (-89.40088385791685 39.32848383228106),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,10286.3251011469,-1385.3307192604698,../output/heatmap-180/39.32848383228106_-89.40088385791685.csv
POINT (-89.40040969954795 39.32848383228106),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,9070.79958478246,-169.8052028960301,../output/heatmap-180/39.32848383228106_-89.40040969954795.csv
POINT (-89.39993554117906 39.32848383228106),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32848383228106_-89.39993554117906.csv
POINT (-89.39946138281016 39.32848383228106),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32848383228106_-89.39946138281016.csv
POINT (-89.39898722444127 39.32848383228106),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32848383228106_-89.39898722444127.csv
POINT (-89.39851306607237 39.32848383228106),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32848383228106_-89.39851306607237.csv
POINT (-89.39803890770348 39.32848383228106),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32848383228106_-89.39803890770348.csv
POINT (-89.39756474933458 39.32848383228106),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32848383228106_-89.39756474933458.csv
POINT (-89.4065737583436 39.32895799064995),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.328957990649954_-89.4065737583436.csv
POINT (-89.4060995999747 39.32895799064995),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.328957990649954_-89.4060995999747.csv
POINT (-89.40562544160581 39.32895799064995),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.328957990649954_-89.4056254416058.csv
POINT (-89.4051512832369 39.32895799064995),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.328957990649954_-89.4051512832369.csv
POINT (-89.40467712486802 39.32895799064995),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.328957990649954_-89.40467712486802.csv
POINT (-89.40420296649911 39.32895799064995),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.328957990649954_-89.40420296649911.csv
POINT (-89.40372880813023 39.32895799064995),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.328957990649954_-89.40372880813023.csv
POINT (-89.40325464976132 39.32895799064995),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,10801.309309185439,-1900.3149272990086,../output/heatmap-180/39.328957990649954_-89.40325464976132.csv
POINT (-89.40278049139243 39.32895799064995),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,10400.510787722254,-1499.5164058358241,../output/heatmap-180/39.328957990649954_-89.40278049139243.csv
POINT (-89.40230633302353 39.32895799064995),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,9726.867947216568,-825.8735653301374,../output/heatmap-180/39.328957990649954_-89.40230633302353.csv
POINT (-89.40183217465464 39.32895799064995),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,9466.363523161372,-565.3691412749413,../output/heatmap-180/39.328957990649954_-89.40183217465464.csv
POINT (-89.40135801628574 39.32895799064995),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,9466.434200643418,-565.4398187569877,../output/heatmap-180/39.328957990649954_-89.40135801628574.csv
POINT (-89.40088385791685 39.32895799064995),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,9205.18683062087,-304.1924487344404,../output/heatmap-180/39.328957990649954_-89.40088385791685.csv
POINT (-89.40040969954795 39.32895799064995),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,9109.821309553941,-208.82692766751097,../output/heatmap-180/39.328957990649954_-89.40040969954795.csv
POINT (-89.39993554117906 39.32895799064995),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.328957990649954_-89.39993554117906.csv
POINT (-89.39946138281016 39.32895799064995),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.328957990649954_-89.39946138281016.csv
POINT (-89.39898722444127 39.32895799064995),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.328957990649954_-89.39898722444127.csv
POINT (-89.39851306607237 39.32895799064995),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.328957990649954_-89.39851306607237.csv
POINT (-89.39803890770348 39.32895799064995),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.328957990649954_-89.39803890770348.csv
POINT (-89.39756474933458 39.32895799064995),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.328957990649954_-89.39756474933458.csv
POINT (-89.4065737583436 39.32943214901885),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32943214901885_-89.4065737583436.csv
POINT (-89.4060995999747 39.32943214901885),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32943214901885_-89.4060995999747.csv
POINT (-89.40562544160581 39.32943214901885),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32943214901885_-89.4056254416058.csv
POINT (-89.4051512832369 39.32943214901885),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32943214901885_-89.4051512832369.csv
POINT (-89.40467712486802 39.32943214901885),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32943214901885_-89.40467712486802.csv
POINT (-89.40420296649911 39.32943214901885),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32943214901885_-89.40420296649911.csv
POINT (-89.40372880813023 39.32943214901885),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32943214901885_-89.40372880813023.csv
POINT (-89.40325464976132 39.32943214901885),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32943214901885_-89.40325464976132.csv
POINT (-89.40278049139243 39.32943214901885),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,11042.362061977205,-2141.3676800907742,../output/heatmap-180/39.32943214901885_-89.40278049139243.csv
POINT (-89.40230633302353 39.32943214901885),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,9667.862031022138,-766.8676491357073,../output/heatmap-180/39.32943214901885_-89.40230633302353.csv
POINT (-89.40183217465464 39.32943214901885),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,9210.035427206287,-309.0410453198565,../output/heatmap-180/39.32943214901885_-89.40183217465464.csv
POINT (-89.40135801628574 39.32943214901885),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,9242.60144830208,-341.6070664156505,../output/heatmap-180/39.32943214901885_-89.40135801628574.csv
POINT (-89.40088385791685 39.32943214901885),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,9014.320069025893,-113.32568713946239,../output/heatmap-180/39.32943214901885_-89.40088385791685.csv
POINT (-89.40040969954795 39.32943214901885),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32943214901885_-89.40040969954795.csv
POINT (-89.39993554117906 39.32943214901885),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32943214901885_-89.39993554117906.csv
POINT (-89.39946138281016 39.32943214901885),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32943214901885_-89.39946138281016.csv
POINT (-89.39898722444127 39.32943214901885),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32943214901885_-89.39898722444127.csv
POINT (-89.39851306607237 39.32943214901885),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32943214901885_-89.39851306607237.csv
POINT (-89.39803890770348 39.32943214901885),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32943214901885_-89.39803890770348.csv
POINT (-89.39756474933458 39.32943214901885),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.32943214901885_-89.39756474933458.csv
POINT (-89.4065737583436 39.32990630738774),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.329906307387745_-89.4065737583436.csv
POINT (-89.4060995999747 39.32990630738774),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.329906307387745_-89.4060995999747.csv
POINT (-89.40562544160581 39.32990630738774),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.329906307387745_-89.4056254416058.csv
POINT (-89.4051512832369 39.32990630738774),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.329906307387745_-89.4051512832369.csv
POINT (-89.40467712486802 39.32990630738774),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.329906307387745_-89.40467712486802.csv
POINT (-89.40420296649911 39.32990630738774),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.329906307387745_-89.40420296649911.csv
POINT (-89.40372880813023 39.32990630738774),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.329906307387745_-89.40372880813023.csv
POINT (-89.40325464976132 39.32990630738774),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.329906307387745_-89.40325464976132.csv
POINT (-89.40278049139243 39.32990630738774),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.329906307387745_-89.40278049139243.csv
POINT (-89.40230633302353 39.32990630738774),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.329906307387745_-89.40230633302353.csv
POINT (-89.40183217465464 39.32990630738774),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.329906307387745_-89.40183217465464.csv
POINT (-89.40135801628574 39.32990630738774),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.329906307387745_-89.40135801628574.csv
POINT (-89.40088385791685 39.32990630738774),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.329906307387745_-89.40088385791685.csv
POINT (-89.40040969954795 39.32990630738774),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.329906307387745_-89.40040969954795.csv
POINT (-89.39993554117906 39.32990630738774),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.329906307387745_-89.39993554117906.csv
POINT (-89.39946138281016 39.32990630738774),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.329906307387745_-89.39946138281016.csv
POINT (-89.39898722444127 39.32990630738774),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.329906307387745_-89.39898722444127.csv
POINT (-89.39851306607237 39.32990630738774),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.329906307387745_-89.39851306607237.csv
